referrer,views_total,views_unique
Google,95,21
schorschinho.github.io,48,15
forum.mrshub.org,30,8
Bing,5,4
github.com,4,2
search.brave.com,4,2
mrshub.netlify.app,3,2
Yahoo,1,1
chatgpt.com,1,1
gabamrs.com,1,1
