referrer,views_total,views_unique
Google,187,61
schorschinho.github.io,72,35
github.com,41,15
chatgpt.com,29,4
mrshub.org,18,3
forum.mrshub.org,17,8
Bing,11,6
gabamrs.com,5,4
nitrc.org,5,3
cac-word-edit.officeapps.live.com,4,1
