referrer,views_total,views_unique
Google,209,61
schorschinho.github.io,73,23
forum.mrshub.org,73,13
github.com,22,6
mrshub.org,18,7
chatgpt.com,14,4
todo.scott5.org,4,2
statics.teams.cdn.office.net,3,2
Bing,3,2
DuckDuckGo,3,1
