referrer,views_total,views_unique
Google,185,59
schorschinho.github.io,71,37
github.com,42,16
chatgpt.com,30,5
mrshub.org,18,3
forum.mrshub.org,17,8
Bing,12,6
gabamrs.com,6,5
nitrc.org,5,3
DuckDuckGo,3,2
