referrer,views_total,views_unique
Google,106,43
schorschinho.github.io,72,24
github.com,50,16
forum.mrshub.org,25,12
cn.bing.com,23,4
mrshub.org,17,4
nitrc.org,13,4
chatgpt.com,13,2
gabamrs.com,8,6
ecosia.org,8,1
