referrer,views_total,views_unique
schorschinho.github.io,35,9
Google,32,16
forum.mrshub.org,25,2
github.com,21,9
mrshub.org,11,3
nitrc.org,4,2
yandex.ru,3,1
DuckDuckGo,2,1
perplexity.ai,2,1
gabamrs.com,1,1
